1.0,0.0,0.31765,0.12982,0.0814,0.04933,0.0,0.0,0.0,0.0,0.02041,0.03158,0.0,0.49091,0.0,0.0,0.0,0.03586,0.0,0.0,0.02472,0.0,0.01689,0.0,0.0,0.0,0.03989,0.00493,0.1761,0.0,0.0,0.04018,0.0,0.0,0.14894,0.0,0.0,0.0,0.0,0.0,0.02591,0.0,0.01339
0.0,1.0,0.0,0.0,0.0,0.03261,0.0,0.0,0.0,0.0,0.0625,0.0,0.10881,0.0,0.05581,0.0,0.0,0.14141,0.02874,0.0,0.0,0.48837,0.04938,0.0,0.03521,0.06383,0.0321,0.0,0.0,0.02793,0.0,0.05263,0.0,0.60839,0.0,0.0,0.03125,0.17073,0.04545,0.1716,0.08571,0.01657,0.05263
0.31765,0.0,1.0,0.11602,0.11667,0.03251,0.0,0.0,0.0,0.0,0.02591,0.04972,0.0,0.71681,0.0,0.0,0.0,0.04523,0.0,0.0,0.02618,0.0,0.02049,0.0,0.0,0.0,0.0497,0.00539,0.2385,0.0,0.0,0.05233,0.0,0.0,0.23596,0.0,0.0,0.0,0.0,0.0,0.03546,0.0,0.01744
0.12982,0.0,0.11602,1.0,0.11351,0.05076,0.0,0.0,0.0,0.0,0.02719,0.04762,0.0,0.20468,0.0,0.0,0.0,0.04373,0.0,0.0,0.02291,0.0,0.02079,0.0,0.0,0.0,0.0381,0.00473,0.11321,0.0,0.0,0.0519,0.0,0.0,0.12195,0.0,0.0,0.0,0.0,0.0,0.03965,0.0,0.0173
0.0814,0.0,0.11667,0.11351,1.0,0.06923,0.0,0.0,0.0,0.0,0.02564,0.04865,0.0,0.18261,0.0,0.0,0.0,0.04478,0.0,0.0,0.02612,0.0,0.02033,0.04455,0.0,0.0,0.04924,0.00537,0.10084,0.0,0.0,0.05172,0.0,0.0,0.0989,0.0,0.0,0.0,0.0,0.0,0.03497,0.0,0.01724
0.04933,0.03261,0.03251,0.05076,0.06923,1.0,0.0,0.0,0.0,0.0,0.08291,0.01015,0.0188,0.05503,0.02494,0.0,0.0,0.14356,0.01285,0.0,0.018,0.05651,0.0735,0.02222,0.01432,0.02161,0.38498,0.01116,0.03838,0.01264,0.0,0.14589,0.0,0.02149,0.02551,0.0,0.01518,0.02838,0.02234,0.02,0.09538,0.01292,0.05305
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21206,0.0,0.66048,0.0,0.0,0.0,0.0,0.0,0.0,0.0198,0.0,0.0,0.0,0.09375,0.0,0.0,0.02333,0.0,0.0,0.0,0.02434,0.0,0.0,0.36478,0.0,0.04251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.21206,1.0,0.0,0.18121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00725,0.0,0.0,0.0,0.0,0.0,0.0,0.01614,0.0,0.0,0.10169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15328,0.0,0.0,0.0,0.08475,0.00147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.66048,0.18121,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06095,0.0,0.0,0.0,0.0,0.0,0.0,0.01023,0.0,0.0,0.59184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02041,0.0625,0.02591,0.02719,0.02564,0.08291,0.0,0.0,0.0,0.0,1.0,0.02719,0.03346,0.03191,0.04124,0.0,0.0,0.15328,0.02226,0.0,0.00839,0.11111,0.16301,0.0,0.02595,0.04147,0.10218,0.0095,0.03608,0.02177,0.0,0.15789,0.0,0.0411,0.03659,0.0,0.02473,0.21667,0.14706,0.03673,0.24074,0.01167,0.15789
0.03158,0.0,0.04972,0.04762,0.04865,0.01015,0.0,0.0,0.0,0.0,0.02719,1.0,0.0,0.08772,0.0,0.0,0.0,0.10204,0.0,0.0,0.01116,0.0,0.02079,0.0,0.0,0.0,0.01633,0.00473,0.11321,0.0,0.0,0.0519,0.0,0.0,0.12195,0.0,0.0,0.0,0.0,0.0,0.03965,0.0,0.0173
0.0,0.10881,0.0,0.0,0.0,0.0188,0.0,0.0,0.0,0.0,0.03346,0.0,1.0,0.0,0.03082,0.0,0.0,0.07636,0.01331,0.0,0.0,0.21472,0.02813,0.0,0.01552,0.13761,0.01305,0.00949,0.0,0.01302,0.0,0.02419,0.0,0.06364,0.0,0.0,0.01644,0.08714,0.02639,0.21951,0.04147,0.00775,0.02419
0.49091,0.0,0.71681,0.20468,0.18261,0.05503,0.0,0.0,0.0,0.0,0.03191,0.08772,0.0,1.0,0.0,0.0,0.0,0.06186,0.0,0.0,0.03434,0.0,0.0251,0.0,0.0,0.0,0.08485,0.00725,0.2963,0.0,0.0,0.07186,0.0,0.0,0.33333,0.0,0.0,0.0,0.0,0.0,0.04412,0.0,0.02395
0.0,0.05581,0.0,0.0,0.0,0.02494,0.0,0.0,0.0,0.0,0.04124,0.0,0.03082,0.0,1.0,0.0,0.0,0.0404,0.02083,0.0,0.0,0.0973,0.03509,0.0,0.02404,0.0375,0.02183,0.0,0.0,0.02041,0.0,0.03333,0.0,0.03719,0.0,0.0,0.02326,0.04563,0.03306,0.03358,0.05021,0.01071,0.03333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04478,0.00243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00358,0.0,0.0,0.05882,0.0,0.0,0.0,0.01532,0.0,0.0,0.0,0.0,0.08706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03586,0.14141,0.04523,0.04373,0.04478,0.14356,0.0,0.0,0.0,0.0,0.15328,0.10204,0.07636,0.06186,0.0404,0.0,0.0,1.0,0.02187,0.0,0.01459,0.25,0.12923,0.0,0.02542,0.04036,0.18563,0.00627,0.07903,0.0214,0.0,0.33597,0.0,0.09333,0.07059,0.0,0.02432,0.11382,0.03468,0.08367,0.18919,0.01141,0.11462
0.0,0.02874,0.0,0.0,0.0,0.01285,0.0,0.0,0.0,0.0,0.02226,0.0,0.01331,0.0,0.02083,0.0,0.0,0.02187,1.0,0.0,0.0,0.05844,0.01933,0.0,0.41899,0.01573,0.00633,0.00714,0.0,0.03628,0.0,0.01424,0.0,0.01562,0.0,0.0,0.06928,0.02427,0.14914,0.01433,0.02632,0.0046,0.01424
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08475,0.0,0.0,0.0,0.0,0.0,0.0,0.04478,0.0,0.0,0.0,1.0,0.00501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02472,0.0,0.02618,0.02291,0.02612,0.018,0.09375,0.00725,0.00147,0.06095,0.00839,0.01116,0.0,0.03434,0.0,0.00243,0.00358,0.01459,0.0,0.00501,1.0,0.0,0.02389,0.00664,0.0,0.0,0.02007,0.03132,0.02204,0.0,0.09615,0.01501,0.00976,0.0,0.01648,0.0,0.0,0.0,0.0,0.0,0.00887,0.0,0.00643
0.0,0.48837,0.0,0.0,0.0,0.05651,0.0,0.0,0.0,0.0,0.11111,0.0,0.21472,0.0,0.0973,0.0,0.0,0.25,0.05844,0.0,0.0,1.0,0.08451,0.0,0.07377,0.13514,0.07073,0.0,0.0,0.0566,0.0,0.10638,0.0,0.30973,0.0,0.0,0.05814,0.31343,0.07692,0.2518,0.16364,0.03311,0.10638
0.01689,0.04938,0.02049,0.02079,0.02033,0.0735,0.0,0.0,0.0,0.0,0.16301,0.02079,0.02813,0.0251,0.03509,0.0,0.0,0.12923,0.01933,0.0,0.02389,0.08451,1.0,0.0,0.02206,0.03358,0.08673,0.02637,0.02933,0.01896,0.0,0.13087,0.0,0.03333,0.02791,0.0,0.02169,0.04124,0.03069,0.03041,0.19476,0.00974,0.13087
0.0,0.0,0.0,0.0,0.04455,0.02222,0.02333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05882,0.0,0.0,0.0,0.00664,0.0,0.0,1.0,0.0,0.0,0.0,0.0141,0.0,0.0,0.0,0.0,0.07792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.03521,0.0,0.0,0.0,0.01432,0.0,0.0,0.0,0.0,0.02595,0.0,0.01552,0.0,0.02404,0.0,0.0,0.02542,0.41899,0.0,0.0,0.07377,0.02206,0.0,1.0,0.01891,0.00732,0.00766,0.0,0.04104,0.0,0.01679,0.0,0.01875,0.0,0.0,0.07792,0.02874,0.16898,0.01692,0.03165,0.0054,0.01679
0.0,0.06383,0.0,0.0,0.0,0.02161,0.0,0.0,0.0,0.0,0.04147,0.0,0.13761,0.0,0.0375,0.0,0.0,0.04036,0.01573,0.0,0.0,0.13514,0.03358,0.0,0.01891,1.0,0.01594,0.03101,0.0,0.01533,0.0,0.03061,0.0,0.03571,0.0,0.0,0.01917,0.04762,0.03114,0.03093,0.05455,0.00971,0.03061
0.03989,0.0321,0.0497,0.0381,0.04924,0.38498,0.0,0.0,0.0,0.0,0.10218,0.01633,0.01305,0.08485,0.02183,0.0,0.0,0.18563,0.00633,0.0,0.02007,0.07073,0.08673,0.0,0.00732,0.01594,1.0,0.00385,0.05625,0.0062,0.0,0.19321,0.0,0.01581,0.04115,0.0,0.00981,0.02614,0.01884,0.01424,0.12487,0.00454,0.06126
0.00493,0.0,0.00539,0.00473,0.00537,0.01116,0.02434,0.01614,0.0,0.01023,0.0095,0.00473,0.00949,0.00725,0.0,0.0,0.01532,0.00627,0.00714,0.0,0.03132,0.0,0.02637,0.0141,0.00766,0.03101,0.00385,1.0,0.01025,0.00565,0.0162,0.00655,0.02553,0.0,0.00758,0.0,0.03918,0.0,0.01066,0.0,0.01035,0.0,0.00655
0.1761,0.0,0.2385,0.11321,0.10084,0.03838,0.0,0.0,0.0,0.0,0.03608,0.11321,0.0,0.2963,0.0,0.0,0.0,0.07903,0.0,0.0,0.02204,0.0,0.02933,0.0,0.0,0.0,0.05625,0.01025,1.0,0.0,0.0,0.08966,0.0,0.0,0.35669,0.0,0.0,0.0,0.0,0.0,0.04713,0.0,0.02989
0.0,0.02793,0.0,0.0,0.0,0.01264,0.0,0.0,0.0,0.0,0.02177,0.0,0.01302,0.0,0.02041,0.0,0.0,0.0214,0.03628,0.0,0.0,0.0566,0.01896,0.0,0.04104,0.01533,0.0062,0.00565,0.0,1.0,0.0,0.01391,0.0,0.01523,0.0,0.0,0.0647,0.0237,0.04442,0.014,0.02564,0.0045,0.01391
0.0,0.0,0.0,0.0,0.0,0.0,0.36478,0.10169,0.0,0.59184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09615,0.0,0.0,0.0,0.0,0.0,0.0,0.0162,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04018,0.05263,0.05233,0.0519,0.05172,0.14589,0.0,0.0,0.0,0.0,0.15789,0.0519,0.02419,0.07186,0.03333,0.0,0.0,0.33597,0.01424,0.0,0.01501,0.10638,0.13087,0.0,0.01679,0.03061,0.19321,0.00655,0.08966,0.01391,0.0,1.0,0.0,0.0303,0.08392,0.0,0.01749,0.0411,0.02821,0.02679,0.2,0.00847,0.11504
0.0,0.0,0.0,0.0,0.0,0.0,0.04251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02041,0.08706,0.0,0.0,0.0,0.00976,0.0,0.0,0.07792,0.0,0.0,0.0,0.02553,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.60839,0.0,0.0,0.0,0.02149,0.0,0.0,0.0,0.0,0.0411,0.0,0.06364,0.0,0.03719,0.0,0.0,0.09333,0.01562,0.0,0.0,0.30973,0.03333,0.0,0.01875,0.03571,0.01581,0.0,0.0,0.01523,0.0,0.0303,0.0,1.0,0.0,0.0,0.01905,0.10995,0.03093,0.10204,0.05389,0.00962,0.0303
0.14894,0.0,0.23596,0.12195,0.0989,0.02551,0.0,0.0,0.0,0.0,0.03659,0.12195,0.0,0.33333,0.0,0.0,0.0,0.07059,0.0,0.0,0.01648,0.0,0.02791,0.0,0.0,0.0,0.04115,0.00758,0.35669,0.0,0.0,0.08392,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05357,0.0,0.02797
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.03125,0.0,0.0,0.0,0.01518,0.0,0.0,0.0,0.0,0.02473,0.0,0.01644,0.0,0.02326,0.0,0.0,0.02432,0.06928,0.0,0.0,0.05814,0.02169,0.0,0.07792,0.01917,0.00981,0.03918,0.0,0.0647,0.0,0.01749,0.0,0.01905,0.0,0.0,1.0,0.02679,0.08028,0.0176,0.02885,0.00567,0.01749
0.0,0.17073,0.0,0.0,0.0,0.02838,0.0,0.0,0.0,0.0,0.21667,0.0,0.08714,0.0,0.04563,0.0,0.0,0.11382,0.02427,0.0,0.0,0.31343,0.04124,0.0,0.02874,0.04762,0.02614,0.0,0.0,0.0237,0.0,0.0411,0.0,0.10995,0.0,0.0,0.02679,1.0,0.16026,0.09677,0.06383,0.0131,0.0411
0.0,0.04545,0.0,0.0,0.0,0.02234,0.0,0.0,0.0,0.0,0.14706,0.0,0.02639,0.0,0.03306,0.0,0.0,0.03468,0.14914,0.0,0.0,0.07692,0.03069,0.0,0.16898,0.03114,0.01884,0.01066,0.0,0.04442,0.0,0.02821,0.0,0.03093,0.0,0.0,0.08028,0.16026,1.0,0.02839,0.04167,0.00912,0.02821
0.0,0.1716,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.03673,0.0,0.21951,0.0,0.03358,0.0,0.0,0.08367,0.01433,0.0,0.0,0.2518,0.03041,0.0,0.01692,0.03093,0.01424,0.0,0.0,0.014,0.0,0.02679,0.0,0.10204,0.0,0.0,0.0176,0.09677,0.02839,1.0,0.04663,0.00855,0.02679
0.02591,0.08571,0.03546,0.03965,0.03497,0.09538,0.0,0.0,0.0,0.0,0.24074,0.03965,0.04147,0.04412,0.05021,0.0,0.0,0.18919,0.02632,0.0,0.00887,0.16364,0.19476,0.0,0.03165,0.05455,0.12487,0.01035,0.04713,0.02564,0.0,0.2,0.0,0.05389,0.05357,0.0,0.02885,0.06383,0.04167,0.04663,1.0,0.01463,0.63077
0.0,0.01657,0.0,0.0,0.0,0.01292,0.0,0.0,0.0,0.0,0.01167,0.0,0.00775,0.0,0.01071,0.0,0.0,0.01141,0.0046,0.0,0.0,0.03311,0.00974,0.0,0.0054,0.00971,0.00454,0.0,0.0,0.0045,0.0,0.00847,0.0,0.00962,0.0,0.0,0.00567,0.0131,0.00912,0.00855,0.01463,1.0,0.00847
0.01339,0.05263,0.01744,0.0173,0.01724,0.05305,0.0,0.0,0.0,0.0,0.15789,0.0173,0.02419,0.02395,0.03333,0.0,0.0,0.11462,0.01424,0.0,0.00643,0.10638,0.13087,0.0,0.01679,0.03061,0.06126,0.00655,0.02989,0.01391,0.0,0.11504,0.0,0.0303,0.02797,0.0,0.01749,0.0411,0.02821,0.02679,0.63077,0.00847,1.0
